kulczynski,confidence_score,rule_supp_count,body_supp_count,head_supp_count,rule,head_rel
0.261813,0.500000,14,28,593,"inv_Employer(X0,X1,T3)<-inv_Employer(X0,X1,T0)&Educated_at(X1,X2,T1)&inv_Educated_at(X2,X1,T2)",inv_Employer
0.4678,0.449973,288,640,593,"inv_Employer(X0,X1,T3)<-inv_Employer(X0,X1,T0)&Employer(X1,X0,T1)&inv_Employer(X0,X1,T2)",inv_Employer
0.212815,0.378717,28,74,593,"inv_Employer(X0,X1,T3)<-inv_Employer(X0,X1,T0)&Member_of(X1,X2,T1)&inv_Member_of(X2,X1,T2)",inv_Employer
0.152538,0.300578,3,10,593,"inv_Employer(X0,X2,T3)<-inv_Member_of(X0,X1,T0)&Member_of(X1,X0,T1)&inv_Employer(X0,X2,T2)",inv_Employer
0.112931,0.165206,36,218,593,"inv_Employer(X0,X3,T3)<-inv_Employer(X0,X1,T0)&Member_of_political_party(X1,X2,T1)&inv_Member_of_political_party(X2,X3,T2)",inv_Employer
0.06951,0.118625,12,101,593,"inv_Employer(X0,X3,T3)<-inv_Educated_at(X0,X1,T0)&Member_of_political_party(X1,X2,T1)&inv_Member_of_political_party(X2,X3,T2)",inv_Employer
0.339479,0.663462,4,6,325,"inv_Employer(X0,X1,T3)<-inv_Member_of(X0,X1,T0)&Employer(X1,X0,T1)&inv_Member_of(X0,X1,T2)",inv_Employer
0.265408,0.501449,10,20,325,"inv_Employer(X0,X1,T3)<-inv_Employer(X0,X1,T0)&Member_of(X1,X0,T1)&inv_Member_of(X0,X1,T2)",inv_Employer
0.401845,0.459184,112,244,325,"inv_Employer(X0,X2,T3)<-inv_Employer(X0,X1,T0)&Employer(X1,X0,T1)&inv_Employer(X0,X2,T2)",inv_Employer
0.243107,0.400331,28,70,325,"inv_Employer(X0,X1,T3)<-inv_Employer(X0,X1,T0)&Position_held(X1,X2,T1)&inv_Position_held(X2,X1,T2)",inv_Employer
0.186706,0.333828,13,39,325,"inv_Employer(X0,X1,T3)<-inv_Employer(X0,X1,T0)&Member_of_political_party(X1,X2,T1)&inv_Member_of_political_party(X2,X1,T2)",inv_Employer
0.103117,0.202312,2,10,325,"inv_Employer(X0,X1,T3)<-inv_Employer(X0,X1,T0)&Significant_event(X1,X2,T1)&inv_Significant_event(X2,X1,T2)",inv_Employer
0.24193,0.469388,8,17,602,"inv_Employer(X0,X1,T3)<-inv_Employer(X0,X1,T0)&Residence(X1,X2,T1)&inv_Residence(X2,X1,T2)",inv_Employer
0.057323,0.107981,4,37,611,"inv_Employer(X0,X3,T3)<-inv_Employer(X0,X1,T0)&Residence(X1,X2,T1)&inv_Residence(X2,X3,T2)",inv_Employer
0.085089,0.154691,9,58,598,"inv_Employer(X0,X3,T3)<-inv_Employer(X0,X1,T0)&Award_received(X1,X2,T1)&inv_Award_received(X2,X3,T2)",inv_Employer
0.289132,0.538976,14,26,352,"inv_Employer(X0,X1,T3)<-inv_Employer(X0,X1,T0)&Employer(X1,X0,T1)&inv_Member_of(X0,X1,T2)",inv_Employer
0.211743,0.206685,111,537,512,"inv_Nominated_for(X0,X1,T1)<-inv_Nominated_for(X0,X1,T0)",inv_Nominated_for
0.165398,0.135483,100,738,512,"inv_Nominated_for(X0,X3,T3)<-inv_Nominated_for(X0,X1,T0)&Award_received(X1,X2,T1)&inv_Award_received(X2,X3,T2)",inv_Nominated_for
0.201978,0.112895,149,1320,512,"inv_Nominated_for(X0,X3,T3)<-inv_Nominated_for(X0,X1,T0)&Nominated_for(X1,X2,T1)&inv_Nominated_for(X2,X3,T2)",inv_Nominated_for
0.122904,0.172981,28,162,384,"inv_Nominated_for(X0,X1,T3)<-inv_Nominated_for(X0,X1,T0)&Award_received(X1,X0,T1)&inv_Nominated_for(X0,X1,T2)",inv_Nominated_for
0.100013,0.158166,16,101,384,"inv_Nominated_for(X0,X1,T3)<-inv_Award_received(X0,X1,T0)&Nominated_for(X1,X0,T1)&inv_Award_received(X0,X1,T2)",inv_Nominated_for
0.0942,0.146575,16,109,384,"inv_Nominated_for(X0,X1,T3)<-inv_Award_received(X0,X1,T0)&Nominated_for(X1,X0,T1)&inv_Nominated_for(X0,X1,T2)",inv_Nominated_for
0.164439,0.101381,68,671,299,"inv_Nominated_for(X0,X1,T3)<-inv_Nominated_for(X0,X1,T0)&Nominated_for(X1,X2,T1)&inv_Nominated_for(X2,X1,T2)",inv_Nominated_for
0.100921,0.175109,7,40,261,"inv_Nominated_for(X0,X2,T3)<-inv_Nominated_for(X0,X1,T0)&Award_received(X1,X0,T1)&inv_Nominated_for(X0,X2,T2)",inv_Nominated_for
0.159282,0.126965,50,394,261,"inv_Nominated_for(X0,X1,T3)<-inv_Nominated_for(X0,X1,T0)&Nominated_for(X1,X0,T1)&inv_Nominated_for(X0,X1,T2)",inv_Nominated_for
0.079412,0.155556,2,13,407,"inv_Nominated_for(X0,X1,T3)<-inv_Nominated_for(X0,X1,T0)&Award_received(X1,X2,T1)&Winner(X2,X1,T2)",inv_Nominated_for
0.065554,0.120370,3,25,271,"inv_Nominated_for(X0,X2,T3)<-inv_Award_received(X0,X1,T0)&Nominated_for(X1,X0,T1)&inv_Nominated_for(X0,X2,T2)",inv_Nominated_for
0.144922,0.264055,9,34,357,"inv_Nominated_for(X0,X2,T3)<-inv_Nominated_for(X0,X1,T0)&Award_received(X1,X0,T1)&inv_Award_received(X0,X2,T2)",inv_Nominated_for
0.126379,0.246377,1,4,357,"inv_Nominated_for(X0,X1,T3)<-inv_Award_received(X0,X1,T0)&Nominated_for(X1,X0,T1)&Winner(X0,X1,T2)",inv_Nominated_for
0.070344,0.118050,9,76,403,"inv_Nominated_for(X0,X2,T3)<-inv_Nominated_for(X0,X1,T0)&Nominated_for(X1,X0,T1)&inv_Award_received(X0,X2,T2)",inv_Nominated_for
0.116056,0.163451,25,153,364,"inv_Nominated_for(X0,X2,T3)<-inv_Nominated_for(X0,X1,T0)&Nominated_for(X1,X0,T1)&inv_Nominated_for(X0,X2,T2)",inv_Nominated_for
0.094194,0.163121,8,49,318,"inv_Nominated_for(X0,X2,T3)<-inv_Award_received(X0,X1,T0)&Award_received(X1,X0,T1)&inv_Nominated_for(X0,X2,T2)",inv_Nominated_for
0.683079,0.798629,1059,1326,1866,"inv_Instance_of(X0,X1,T1)<-inv_Instance_of(X0,X1,T0)",inv_Instance_of
0.246706,0.484211,16,33,1866,"inv_Instance_of(X0,X3,T3)<-inv_Instance_of(X0,X1,T0)&inv_Contains_administrative_territorial_entity(X1,X2,T1)&Contains_administrative_territorial_entity(X2,X3,T2)",inv_Instance_of
0.180367,0.355140,11,31,1866,"inv_Instance_of(X0,X1,T3)<-inv_Instance_of(X0,X1,T0)&inv_Country(X1,X2,T1)&Country(X2,X1,T2)",inv_Instance_of
0.332751,0.329490,627,1903,1866,"inv_Instance_of(X0,X2,T3)<-inv_Instance_of(X0,X1,T0)&Instance_of(X1,X0,T1)&inv_Instance_of(X0,X2,T2)",inv_Instance_of
0.157057,0.307122,12,39,1866,"inv_Instance_of(X0,X3,T3)<-inv_Instance_of(X0,X1,T0)&inv_Contains_administrative_territorial_entity(X1,X2,T1)&inv_Located_in_the_administrative_territorial_entity(X2,X3,T2)",inv_Instance_of
0.157228,0.263008,96,365,1866,"inv_Instance_of(X0,X3,T3)<-inv_Instance_of(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X2,T1)&inv_Located_in_the_administrative_territorial_entity(X2,X3,T2)",inv_Instance_of
0.128192,0.232843,44,189,1866,"inv_Instance_of(X0,X3,T3)<-inv_Instance_of(X0,X1,T0)&Member_of(X1,X2,T1)&inv_Member_of(X2,X3,T2)",inv_Instance_of
0.100264,0.197674,1,5,1866,"inv_Instance_of(X0,X1,T3)<-inv_Instance_of(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X2,T1)&Country(X2,X1,T2)",inv_Instance_of
0.251078,0.500000,4,8,1853,"inv_Instance_of(X0,X1,T3)<-inv_Instance_of(X0,X1,T0)&Heritage_designation(X1,X0,T1)&inv_Instance_of(X0,X1,T2)",inv_Instance_of
0.091456,0.184211,2,11,1853,"inv_Instance_of(X0,X1,T3)<-inv_Heritage_designation(X0,X1,T0)&Instance_of(X1,X0,T1)&inv_Heritage_designation(X0,X1,T2)",inv_Instance_of
0.237407,0.469388,8,17,1891,"inv_Instance_of(X0,X1,T3)<-inv_Instance_of(X0,X1,T0)&inv_Contains_administrative_territorial_entity(X1,X2,T1)&inv_Located_in_the_administrative_territorial_entity(X2,X1,T2)",inv_Instance_of
0.182874,0.363158,4,11,1891,"inv_Instance_of(X0,X1,T3)<-inv_Instance_of(X0,X1,T0)&Twinned_administrative_body(X1,X2,T1)&inv_Twinned_administrative_body(X2,X1,T2)",inv_Instance_of
0.221707,0.378726,128,338,1978,"inv_Instance_of(X0,X2,T3)<-inv_Heritage_designation(X0,X1,T0)&Heritage_designation(X1,X0,T1)&inv_Instance_of(X0,X2,T2)",inv_Instance_of
0.154856,0.306667,4,13,1978,"inv_Instance_of(X0,X1,T3)<-inv_Instance_of(X0,X1,T0)&inv_Contains_administrative_territorial_entity(X1,X2,T1)&Contains_administrative_territorial_entity(X2,X1,T2)",inv_Instance_of
0.142893,0.280289,9,32,1978,"inv_Instance_of(X0,X1,T3)<-inv_Instance_of(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X2,T1)&Located_in_the_administrative_territorial_entity(X2,X1,T2)",inv_Instance_of
0.20056,0.406977,2,5,1809,"inv_Instance_of(X0,X1,T3)<-inv_Instance_of(X0,X1,T0)&Head_of_government(X1,X2,T1)&inv_Head_of_government(X2,X1,T2)",inv_Instance_of
0.118713,0.234694,4,17,1873,"inv_Instance_of(X0,X1,T3)<-inv_Instance_of(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X2,T1)&Contains_administrative_territorial_entity(X2,X1,T2)",inv_Instance_of
0.200563,0.406977,2,5,1800,"inv_Instance_of(X0,X1,T3)<-inv_Instance_of(X0,X1,T0)&Capital_of(X1,X2,T1)&inv_Capital_of(X2,X1,T2)",inv_Instance_of
0.175688,0.338499,24,71,1800,"inv_Instance_of(X0,X1,T3)<-inv_Instance_of(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X2,T1)&inv_Located_in_the_administrative_territorial_entity(X2,X1,T2)",inv_Instance_of
0.146749,0.286052,14,49,1800,"inv_Instance_of(X0,X3,T3)<-inv_Instance_of(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X2,T1)&Contains_administrative_territorial_entity(X2,X3,T2)",inv_Instance_of
0.4651,0.799835,56,70,430,"inv_Educated_at(X0,X1,T1)<-inv_Educated_at(X0,X1,T0)",inv_Educated_at
0.307958,0.583133,14,24,430,"inv_Educated_at(X0,X1,T3)<-inv_Educated_at(X0,X1,T0)&Country_of_citizenship(X1,X2,T1)&inv_Country_of_citizenship(X2,X1,T2)",inv_Educated_at
0.530614,0.542612,223,411,430,"inv_Educated_at(X0,X1,T3)<-inv_Educated_at(X0,X1,T0)&Educated_at(X1,X0,T1)&inv_Educated_at(X0,X1,T2)",inv_Educated_at
0.285247,0.532819,16,30,430,"inv_Educated_at(X0,X1,T3)<-inv_Educated_at(X0,X1,T0)&Employer(X1,X2,T1)&inv_Employer(X2,X1,T2)",inv_Educated_at
0.349386,0.528943,73,138,430,"inv_Educated_at(X0,X2,T3)<-inv_Employer(X0,X1,T0)&Employer(X1,X0,T1)&inv_Educated_at(X0,X2,T2)",inv_Educated_at
0.277939,0.500603,24,48,430,"inv_Educated_at(X0,X1,T3)<-inv_Educated_at(X0,X1,T0)&Residence(X1,X2,T1)&inv_Residence(X2,X1,T2)",inv_Educated_at
0.223709,0.409496,16,39,430,"inv_Educated_at(X0,X1,T3)<-inv_Educated_at(X0,X1,T0)&Member_of(X1,X2,T1)&inv_Member_of(X2,X1,T2)",inv_Educated_at
0.277057,0.500603,24,48,444,"inv_Educated_at(X0,X1,T3)<-inv_Educated_at(X0,X1,T0)&Member_of_political_party(X1,X2,T1)&inv_Member_of_political_party(X2,X1,T2)",inv_Educated_at
0.345622,0.553257,31,56,225,"inv_Educated_at(X0,X1,T3)<-inv_Educated_at(X0,X1,T0)&Educated_at(X1,X2,T1)&inv_Educated_at(X2,X1,T2)",inv_Educated_at
0.13709,0.209617,26,124,403,"inv_Educated_at(X0,X3,T3)<-inv_Educated_at(X0,X1,T0)&Residence(X1,X2,T1)&inv_Residence(X2,X3,T2)",inv_Educated_at
0.439039,0.496356,71,143,186,"inv_Educated_at(X0,X3,T3)<-inv_Employer(X0,X1,T0)&Employer(X1,X2,T1)&inv_Educated_at(X2,X3,T2)",inv_Educated_at
0.739741,0.540174,975,1805,1038,"inv_Member_of_sports_team(X0,X1,T1)<-inv_Member_of_sports_team(X0,X1,T0)",inv_Member_of_sports_team
0.136402,0.212086,63,297,1038,"inv_Member_of_sports_team(X0,X1,T3)<-inv_Member_of_sports_team(X0,X1,T0)&Member_of_sports_team(X1,X0,T1)&inv_Member_of_sports_team(X0,X1,T2)",inv_Member_of_sports_team
0.211541,0.280994,161,573,1133,"inv_Member_of_sports_team(X0,X2,T3)<-inv_Member_of_sports_team(X0,X1,T0)&Member_of_sports_team(X1,X0,T1)&inv_Member_of_sports_team(X0,X2,T2)",inv_Member_of_sports_team
0.084501,0.124745,46,369,1038,"inv_Member_of_sports_team(X0,X1,T3)<-inv_Member_of_sports_team(X0,X1,T0)&Member_of_sports_team(X1,X2,T1)&inv_Member_of_sports_team(X2,X1,T2)",inv_Member_of_sports_team
0.17056,0.133042,263,1977,1264,"inv_Member_of_sports_team(X0,X3,T3)<-inv_Member_of_sports_team(X0,X1,T0)&Member_of_sports_team(X1,X2,T1)&inv_Member_of_sports_team(X2,X3,T2)",inv_Member_of_sports_team
0.516055,0.793470,242,305,1014,"inv_Country_of_citizenship(X0,X1,T1)<-inv_Country_of_citizenship(X0,X1,T0)",inv_Country_of_citizenship
0.293594,0.570248,16,28,1014,"inv_Country_of_citizenship(X0,X1,T3)<-inv_Country_of_citizenship(X0,X1,T0)&Educated_at(X1,X2,T1)&inv_Educated_at(X2,X1,T2)",inv_Country_of_citizenship
0.273077,0.518757,28,54,1014,"inv_Country_of_citizenship(X0,X1,T3)<-inv_Country_of_citizenship(X0,X1,T0)&Position_held(X1,X2,T1)&inv_Position_held(X2,X1,T2)",inv_Country_of_citizenship
0.20591,0.399614,12,30,1014,"inv_Country_of_citizenship(X0,X2,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Country_of_citizenship(X0,X2,T2)",inv_Country_of_citizenship
0.322519,0.382706,266,695,1014,"inv_Country_of_citizenship(X0,X2,T3)<-inv_Country(X0,X1,T0)&Country(X1,X0,T1)&inv_Country_of_citizenship(X0,X2,T2)",inv_Country_of_citizenship
0.358156,0.367185,354,964,1014,"inv_Country_of_citizenship(X0,X2,T3)<-inv_Country_of_citizenship(X0,X1,T0)&Country_of_citizenship(X1,X0,T1)&inv_Country_of_citizenship(X0,X2,T2)",inv_Country_of_citizenship
0.187001,0.311837,63,202,1014,"inv_Country_of_citizenship(X0,X2,T3)<-Contains_administrative_territorial_entity(X0,X1,T0)&inv_Contains_administrative_territorial_entity(X1,X0,T1)&inv_Country_of_citizenship(X0,X2,T2)",inv_Country_of_citizenship
0.143828,0.278135,10,36,1014,"inv_Country_of_citizenship(X0,X2,T3)<-Member_of(X0,X1,T0)&inv_Member_of(X1,X0,T1)&inv_Country_of_citizenship(X0,X2,T2)",inv_Country_of_citizenship
0.139333,0.273684,6,22,1014,"inv_Country_of_citizenship(X0,X1,T3)<-inv_Country_of_citizenship(X0,X1,T0)&Member_of_political_party(X1,X2,T1)&inv_Member_of_political_party(X2,X1,T2)",inv_Country_of_citizenship
0.139027,0.261860,16,61,1014,"inv_Country_of_citizenship(X0,X2,T3)<-inv_Country(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Country_of_citizenship(X0,X2,T2)",inv_Country_of_citizenship
0.083819,0.163462,1,6,1014,"inv_Country_of_citizenship(X0,X2,T3)<-Instance_of(X0,X1,T0)&inv_Instance_of(X1,X0,T1)&inv_Country_of_citizenship(X0,X2,T2)",inv_Country_of_citizenship
0.12605,0.253623,2,8,965,"inv_Country_of_citizenship(X0,X2,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Country(X1,X0,T1)&inv_Country_of_citizenship(X0,X2,T2)",inv_Country_of_citizenship
0.249728,0.477987,22,46,1038,"inv_Country_of_citizenship(X0,X1,T3)<-inv_Country_of_citizenship(X0,X1,T0)&Residence(X1,X2,T1)&inv_Residence(X2,X1,T2)",inv_Country_of_citizenship
0.211275,0.403941,19,47,1038,"inv_Country_of_citizenship(X0,X1,T3)<-inv_Country_of_citizenship(X0,X1,T0)&Spouse(X1,X2,T1)&inv_Spouse(X2,X1,T2)",inv_Country_of_citizenship
0.11213,0.225806,2,9,994,"inv_Country_of_citizenship(X0,X1,T3)<-inv_Country_of_citizenship(X0,X1,T0)&inv_Winner(X1,X2,T1)&inv_Award_received(X2,X1,T2)",inv_Country_of_citizenship
0.269203,0.500371,39,78,1016,"inv_Country_of_citizenship(X0,X2,T3)<-inv_Residence(X0,X1,T0)&Residence(X1,X0,T1)&inv_Country_of_citizenship(X0,X2,T2)",inv_Country_of_citizenship
0.36402,0.702660,26,37,1026,"inv_Country_of_citizenship(X0,X1,T3)<-inv_Country_of_citizenship(X0,X1,T0)&Award_received(X1,X2,T1)&inv_Award_received(X2,X1,T2)",inv_Country_of_citizenship
0.194838,0.382222,5,13,984,"inv_Country_of_citizenship(X0,X1,T3)<-inv_Country_of_citizenship(X0,X1,T0)&Member_of(X1,X2,T1)&inv_Member_of(X2,X1,T2)",inv_Country_of_citizenship
0.260344,0.499371,23,46,1111,"inv_Country_of_citizenship(X0,X2,T3)<-inv_Capital_of(X0,X1,T0)&Country(X1,X0,T1)&inv_Country_of_citizenship(X0,X2,T2)",inv_Country_of_citizenship
0.125443,0.246377,1,4,1111,"inv_Country_of_citizenship(X0,X2,T3)<-inv_Country(X0,X1,T0)&Capital_of(X1,X0,T1)&inv_Country_of_citizenship(X0,X2,T2)",inv_Country_of_citizenship
0.066314,0.128972,4,31,1111,"inv_Country_of_citizenship(X0,X3,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Country(X1,X2,T1)&inv_Country_of_citizenship(X2,X3,T2)",inv_Country_of_citizenship
0.315088,0.415598,182,438,848,"inv_Country_of_citizenship(X0,X1,T3)<-inv_Country_of_citizenship(X0,X1,T0)&Country_of_citizenship(X1,X0,T1)&inv_Country_of_citizenship(X0,X1,T2)",inv_Country_of_citizenship
0.563466,0.788620,321,407,949,"inv_Title_of_chess_person(X0,X1,T1)<-inv_Title_of_chess_person(X0,X1,T0)",inv_Title_of_chess_person
0.491908,0.322051,628,1950,949,"inv_Title_of_chess_person(X0,X2,T3)<-inv_Title_of_chess_person(X0,X1,T0)&Title_of_chess_person(X1,X0,T1)&inv_Title_of_chess_person(X0,X2,T2)",inv_Title_of_chess_person
0.239442,0.469388,8,17,963,"inv_Title_of_chess_person(X0,X1,T3)<-inv_Title_of_chess_person(X0,X1,T0)&Award_received(X1,X2,T1)&inv_Award_received(X2,X1,T2)",inv_Title_of_chess_person
0.652996,0.779983,273,350,519,"inv_Member_of_political_party(X0,X1,T1)<-inv_Member_of_political_party(X0,X1,T0)",inv_Member_of_political_party
0.273148,0.500603,24,48,519,"inv_Member_of_political_party(X0,X1,T3)<-inv_Member_of_political_party(X0,X1,T0)&Member_of(X1,X2,T1)&inv_Member_of(X2,X1,T2)",inv_Member_of_political_party
0.388983,0.427290,182,426,519,"inv_Member_of_political_party(X0,X1,T3)<-inv_Member_of_political_party(X0,X1,T0)&Member_of_political_party(X1,X0,T1)&inv_Member_of_political_party(X0,X1,T2)",inv_Member_of_political_party
0.216257,0.376692,29,77,519,"inv_Member_of_political_party(X0,X1,T3)<-inv_Member_of_political_party(X0,X1,T0)&Position_held(X1,X2,T1)&inv_Position_held(X2,X1,T2)",inv_Member_of_political_party
0.163376,0.305466,11,36,519,"inv_Member_of_political_party(X0,X1,T3)<-inv_Member_of_political_party(X0,X1,T0)&Employer(X1,X2,T1)&inv_Employer(X2,X1,T2)",inv_Member_of_political_party
0.450022,0.374673,414,1105,788,"inv_Member_of_political_party(X0,X2,T3)<-inv_Member_of_political_party(X0,X1,T0)&Member_of_political_party(X1,X0,T1)&inv_Member_of_political_party(X0,X2,T2)",inv_Member_of_political_party
0.185869,0.337192,27,80,788,"inv_Member_of_political_party(X0,X3,T3)<-inv_Member_of_political_party(X0,X1,T0)&Member_of(X1,X2,T1)&inv_Member_of(X2,X3,T2)",inv_Member_of_political_party
0.169826,0.332046,5,15,788,"inv_Member_of_political_party(X0,X1,T3)<-inv_Member_of_political_party(X0,X1,T0)&Academic_degree(X1,X2,T1)&inv_Academic_degree(X2,X1,T2)",inv_Member_of_political_party
0.187987,0.330324,36,109,788,"inv_Member_of_political_party(X0,X3,T3)<-inv_Member_of_political_party(X0,X1,T0)&Employer(X1,X2,T1)&inv_Employer(X2,X3,T2)",inv_Member_of_political_party
0.267887,0.519313,14,27,812,"inv_Member_of_political_party(X0,X1,T3)<-inv_Member_of_political_party(X0,X1,T0)&Educated_at(X1,X2,T1)&inv_Educated_at(X2,X1,T2)",inv_Member_of_political_party
0.072863,0.112425,27,240,812,"inv_Member_of_political_party(X0,X3,T3)<-inv_Member_of_political_party(X0,X1,T0)&Position_held(X1,X2,T1)&inv_Position_held(X2,X3,T2)",inv_Member_of_political_party
0.271795,0.532819,8,15,779,"inv_Member_of_political_party(X0,X3,T3)<-inv_Member_of_political_party(X0,X1,T0)&Employer(X1,X2,T1)&inv_Educated_at(X2,X3,T2)",inv_Member_of_political_party
0.13663,0.250557,13,52,560,"inv_Member_of_political_party(X0,X3,T3)<-inv_Member_of_political_party(X0,X1,T0)&Award_received(X1,X2,T1)&inv_Award_received(X2,X3,T2)",inv_Member_of_political_party
0.234536,0.444015,20,45,811,"inv_Member_of_political_party(X0,X1,T3)<-inv_Member_of_political_party(X0,X1,T0)&Residence(X1,X2,T1)&inv_Residence(X2,X1,T2)",inv_Member_of_political_party
0.240044,0.469388,8,17,841,"inv_Member_of_political_party(X0,X1,T3)<-inv_Member_of_political_party(X0,X1,T0)&inv_Head_of_government(X1,X2,T1)&Head_of_government(X2,X1,T2)",inv_Member_of_political_party
0.305673,0.598456,9,15,791,"inv_Member_of_political_party(X0,X1,T3)<-inv_Member_of_political_party(X0,X1,T0)&Award_received(X1,X2,T1)&inv_Award_received(X2,X1,T2)",inv_Member_of_political_party
0.495003,0.798130,336,421,1751,"inv_Contains_administrative_territorial_entity(X0,X1,T1)<-inv_Contains_administrative_territorial_entity(X0,X1,T0)",inv_Contains_administrative_territorial_entity
0.286855,0.570248,4,7,1751,"inv_Contains_administrative_territorial_entity(X0,X1,T3)<-Located_in_the_administrative_territorial_entity(X0,X1,T0)&Contains_administrative_territorial_entity(X1,X0,T1)&Located_in_the_administrative_territorial_entity(X0,X1,T2)",inv_Contains_administrative_territorial_entity
0.257356,0.457165,101,221,1751,"inv_Contains_administrative_territorial_entity(X0,X1,T3)<-inv_Contains_administrative_territorial_entity(X0,X1,T0)&inv_Residence(X1,X2,T1)&Residence(X2,X1,T2)",inv_Contains_administrative_territorial_entity
0.218184,0.368346,119,323,1751,"inv_Contains_administrative_territorial_entity(X0,X1,T3)<-inv_Contains_administrative_territorial_entity(X0,X1,T0)&Contains_administrative_territorial_entity(X1,X2,T1)&Located_in_the_administrative_territorial_entity(X2,X1,T2)",inv_Contains_administrative_territorial_entity
0.230983,0.366044,168,459,1751,"inv_Contains_administrative_territorial_entity(X0,X1,T3)<-inv_Contains_administrative_territorial_entity(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X2,T1)&inv_Contains_administrative_territorial_entity(X2,X1,T2)",inv_Contains_administrative_territorial_entity
0.193538,0.365256,38,104,1751,"inv_Contains_administrative_territorial_entity(X0,X2,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Contains_administrative_territorial_entity(X0,X2,T2)",inv_Contains_administrative_territorial_entity
0.225093,0.361029,156,432,1751,"inv_Contains_administrative_territorial_entity(X0,X1,T3)<-inv_Contains_administrative_territorial_entity(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X2,T1)&Located_in_the_administrative_territorial_entity(X2,X1,T2)",inv_Contains_administrative_territorial_entity
0.21205,0.353290,124,351,1751,"inv_Contains_administrative_territorial_entity(X0,X1,T3)<-inv_Contains_administrative_territorial_entity(X0,X1,T0)&inv_Country_of_citizenship(X1,X2,T1)&Country_of_citizenship(X2,X1,T2)",inv_Contains_administrative_territorial_entity
0.346169,0.333682,628,1882,1751,"inv_Contains_administrative_territorial_entity(X0,X3,T3)<-inv_Contains_administrative_territorial_entity(X0,X1,T0)&Contains_administrative_territorial_entity(X1,X2,T1)&inv_Contains_administrative_territorial_entity(X2,X3,T2)",inv_Contains_administrative_territorial_entity
0.170948,0.333333,15,45,1751,"inv_Contains_administrative_territorial_entity(X0,X1,T3)<-Located_in_the_administrative_territorial_entity(X0,X1,T0)&Contains_administrative_territorial_entity(X1,X2,T1)&inv_Contains_administrative_territorial_entity(X2,X1,T2)",inv_Contains_administrative_territorial_entity
0.166285,0.319132,23,72,1751,"inv_Contains_administrative_territorial_entity(X0,X1,T3)<-inv_Contains_administrative_territorial_entity(X0,X1,T0)&Member_of(X1,X2,T1)&inv_Member_of(X2,X1,T2)",inv_Contains_administrative_territorial_entity
0.075215,0.148069,4,27,1751,"inv_Contains_administrative_territorial_entity(X0,X1,T3)<-Located_in_the_administrative_territorial_entity(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X2,T1)&inv_Contains_administrative_territorial_entity(X2,X1,T2)",inv_Contains_administrative_territorial_entity
0.302616,0.326830,419,1282,1505,"inv_Contains_administrative_territorial_entity(X0,X1,T3)<-inv_Contains_administrative_territorial_entity(X0,X1,T0)&Contains_administrative_territorial_entity(X1,X2,T1)&inv_Contains_administrative_territorial_entity(X2,X1,T2)",inv_Contains_administrative_territorial_entity
0.255513,0.498795,12,24,1087,"inv_Contains_administrative_territorial_entity(X0,X1,T3)<-Located_in_the_administrative_territorial_entity(X0,X1,T0)&Contains_administrative_territorial_entity(X1,X2,T1)&Located_in_the_administrative_territorial_entity(X2,X1,T2)",inv_Contains_administrative_territorial_entity
0.217261,0.402528,35,87,1087,"inv_Contains_administrative_territorial_entity(X0,X1,T3)<-inv_Contains_administrative_territorial_entity(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Contains_administrative_territorial_entity(X0,X1,T2)",inv_Contains_administrative_territorial_entity
0.173214,0.324726,24,74,1087,"inv_Contains_administrative_territorial_entity(X0,X1,T3)<-inv_Contains_administrative_territorial_entity(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X0,T1)&Located_in_the_administrative_territorial_entity(X0,X1,T2)",inv_Contains_administrative_territorial_entity
0.230035,0.389794,115,295,1637,"inv_Contains_administrative_territorial_entity(X0,X1,T3)<-inv_Contains_administrative_territorial_entity(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X2,T1)&inv_Located_in_the_administrative_territorial_entity(X2,X1,T2)",inv_Contains_administrative_territorial_entity
