lift_score,conviction_score,confidence_score,rule_support,body_support,rule,head_rel
9.527248,0.972218,0.264706,  27, 102,"Express_intent_to_meet_or_negotiate(X0,X1,T3)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&Engage_in_negotiation(X1,X2,T1)&inv_Express_intent_to_meet_or_negotiate(X2,X1,T2)",Express_intent_to_meet_or_negotiate
9.304973,0.972218,0.258530, 394,1524,"Express_intent_to_meet_or_negotiate(X0,X1,T1)<-Make_a_visit(X0,X1,T0)",Express_intent_to_meet_or_negotiate
9.043172,0.972218,0.251256,  50, 199,"Express_intent_to_meet_or_negotiate(X0,X2,T3)<-inv_Host_a_visit(X0,X1,T0)&inv_Make_a_visit(X1,X0,T1)&inv_Express_intent_to_meet_or_negotiate(X0,X2,T2)",Express_intent_to_meet_or_negotiate
28.262060,0.976416,0.666667,   2,   3,"Make_a_visit(X0,X1,T3)<-Make_a_visit(X0,X1,T0)&inv_Consult(X1,X0,T1)&Make_statement(X0,X1,T2)",Make_a_visit
23.013392,0.976415,0.542857,  19,  35,"Make_a_visit(X0,X1,T3)<-inv_Host_a_visit(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X0,T1)&Make_a_visit(X0,X1,T2)",Make_a_visit
21.196545,0.976415,0.500000,   1,   2,"Make_a_visit(X0,X2,T2)<-Reduce_or_stop_military_assistance(X0,X1,T0)&Consider_policy_option(X1,X2,T1)",Make_a_visit
21.196545,0.976415,0.500000,   3,   6,"Make_a_visit(X0,X1,T3)<-Make_a_visit(X0,X1,T0)&Host_a_visit(X1,X0,T1)&Praise_or_endorse(X0,X1,T2)",Make_a_visit
21.196545,0.976415,0.500000,   1,   2,"Make_a_visit(X0,X2,T3)<-inv_Praise_or_endorse(X0,X1,T0)&inv_Demonstrate_or_rally(X1,X0,T1)&inv_Host_a_visit(X0,X2,T2)",Make_a_visit
20.824192,0.976414,0.491217, 755,1537,"Make_a_visit(X0,X1,T1)<-inv_Host_a_visit(X0,X1,T0)",Make_a_visit
20.213200,0.976414,0.476804, 740,1552,"Make_a_visit(X0,X1,T1)<-Make_a_visit(X0,X1,T0)",Make_a_visit
19.076890,0.976414,0.450000,   9,  20,"Make_a_visit(X0,X1,T3)<-Make_a_visit(X0,X1,T0)&Host_a_visit(X1,X0,T1)&Express_intent_to_meet_or_negotiate(X0,X1,T2)",Make_a_visit
17.271259,0.976414,0.407407,  44, 108,"Make_a_visit(X0,X2,T3)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X0,T1)&inv_Host_a_visit(X0,X2,T2)",Make_a_visit
15.759967,0.976414,0.371758, 129, 347,"Make_a_visit(X0,X2,T3)<-Consult(X0,X1,T0)&Consult(X1,X0,T1)&inv_Host_a_visit(X0,X2,T2)",Make_a_visit
15.746005,0.976414,0.371429,  13,  35,"Make_a_visit(X0,X1,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Demand(X1,X0,T1)&Demand(X0,X1,T2)",Make_a_visit
15.415669,0.976414,0.363636,   4,  11,"Make_a_visit(X0,X1,T3)<-Make_statement(X0,X1,T0)&Host_a_visit(X1,X0,T1)&Make_statement(X0,X1,T2)",Make_a_visit
14.745423,0.976414,0.347826,  16,  46,"Make_a_visit(X0,X1,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&Host_a_visit(X1,X0,T1)&Make_a_visit(X0,X1,T2)",Make_a_visit
13.171186,0.976413,0.310692, 494,1590,"Make_a_visit(X0,X1,T1)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)",Make_a_visit
12.717927,0.976413,0.300000,   9,  30,"Make_a_visit(X0,X1,T1)<-inv_Receive_deployment_of_peacekeepers(X0,X1,T0)",Make_a_visit
12.578169,0.976413,0.296703,  54, 182,"Make_a_visit(X0,X2,T3)<-Make_statement(X0,X1,T0)&inv_Make_statement(X1,X0,T1)&Make_a_visit(X0,X2,T2)",Make_a_visit
12.002863,0.976413,0.283133,  47, 166,"Make_a_visit(X0,X1,T3)<-inv_Host_a_visit(X0,X1,T0)&inv_Threaten(X1,X2,T1)&Criticize_or_denounce(X2,X1,T2)",Make_a_visit
10.678130,0.976413,0.251884, 234, 929,"Make_a_visit(X0,X1,T1)<-Engage_in_diplomatic_cooperation(X0,X1,T0)",Make_a_visit
10.667542,0.976413,0.251634, 231, 918,"Make_a_visit(X0,X1,T1)<-inv_Engage_in_diplomatic_cooperation(X0,X1,T0)",Make_a_visit
23.017039,0.976428,0.542636,  70, 129,"Host_a_visit(X0,X1,T3)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&Impose_embargo,_boycott,_or_sanctions(X1,X2,T1)&inv_Impose_embargo,_boycott,_or_sanctions(X2,X1,T2)",Host_a_visit
21.573255,0.976428,0.508598, 769,1512,"Host_a_visit(X0,X1,T1)<-inv_Make_a_visit(X0,X1,T0)",Host_a_visit
21.208558,0.976428,0.500000,   8,  16,"Host_a_visit(X0,X2,T3)<-Express_intent_to_cooperate(X0,X1,T0)&Consult(X1,X0,T1)&inv_fight_with_small_arms_and_light_weapons(X0,X2,T2)",Host_a_visit
20.450617,0.976428,0.482131, 742,1539,"Host_a_visit(X0,X1,T1)<-Host_a_visit(X0,X1,T0)",Host_a_visit
19.192535,0.976428,0.452471, 119, 263,"Host_a_visit(X0,X2,T3)<-Reject(X0,X1,T0)&inv_Reject(X1,X0,T1)&inv_Make_a_visit(X0,X2,T2)",Host_a_visit
19.056965,0.976428,0.449275,  31,  69,"Host_a_visit(X0,X2,T3)<-inv_Make_statement(X0,X1,T0)&Make_a_visit(X1,X0,T1)&Host_a_visit(X0,X2,T2)",Host_a_visit
18.281335,0.976427,0.430990, 331, 768,"Host_a_visit(X0,X2,T3)<-inv_Make_a_visit(X0,X1,T0)&inv_Host_a_visit(X1,X0,T1)&Host_a_visit(X0,X2,T2)",Host_a_visit
17.859838,0.976427,0.421053,  16,  38,"Host_a_visit(X0,X2,T3)<-inv_Make_statement(X0,X1,T0)&Make_an_appeal_or_request(X1,X0,T1)&Host_a_visit(X0,X2,T2)",Host_a_visit
17.815188,0.976427,0.420000,  21,  50,"Host_a_visit(X0,X2,T3)<-inv_Make_statement(X0,X1,T0)&inv_Host_a_visit(X1,X0,T1)&inv_Make_a_visit(X0,X2,T2)",Host_a_visit
17.465871,0.976427,0.411765,   7,  17,"Host_a_visit(X0,X1,T3)<-Host_a_visit(X0,X1,T0)&inv_Make_optimistic_comment(X1,X2,T1)&Host_a_visit(X2,X1,T2)",Host_a_visit
17.401893,0.976427,0.410256,  16,  39,"Host_a_visit(X0,X2,T3)<-Praise_or_endorse(X0,X1,T0)&inv_Host_a_visit(X1,X0,T1)&inv_Express_intent_to_meet_or_negotiate(X0,X2,T2)",Host_a_visit
17.308460,0.976427,0.408054, 304, 745,"Host_a_visit(X0,X2,T3)<-inv_Make_a_visit(X0,X1,T0)&Make_a_visit(X1,X0,T1)&Host_a_visit(X0,X2,T2)",Host_a_visit
17.193214,0.976427,0.405337, 319, 787,"Host_a_visit(X0,X2,T3)<-Host_a_visit(X0,X1,T0)&Make_a_visit(X1,X0,T1)&Host_a_visit(X0,X2,T2)",Host_a_visit
17.151979,0.976427,0.404365, 315, 779,"Host_a_visit(X0,X2,T3)<-Host_a_visit(X0,X1,T0)&Make_a_visit(X1,X0,T1)&inv_Make_a_visit(X0,X2,T2)",Host_a_visit
16.966846,0.976427,0.400000,  12,  30,"Host_a_visit(X0,X2,T3)<-inv_Make_statement(X0,X1,T0)&inv_Make_statement(X1,X0,T1)&Host_a_visit(X0,X2,T2)",Host_a_visit
15.771722,0.976427,0.371824, 161, 433,"Host_a_visit(X0,X2,T3)<-inv_Engage_in_diplomatic_cooperation(X0,X1,T0)&inv_Engage_in_diplomatic_cooperation(X1,X0,T1)&inv_Express_intent_to_meet_or_negotiate(X0,X2,T2)",Host_a_visit
15.635322,0.976427,0.368609, 310, 841,"Host_a_visit(X0,X2,T3)<-Host_a_visit(X0,X1,T0)&Make_a_visit(X1,X0,T1)&inv_Express_intent_to_meet_or_negotiate(X0,X2,T2)",Host_a_visit
14.291481,0.976427,0.336927, 125, 371,"Host_a_visit(X0,X1,T3)<-Host_a_visit(X0,X1,T0)&inv_Discuss_by_telephone(X1,X2,T1)&inv_Discuss_by_telephone(X2,X1,T2)",Host_a_visit
14.175016,0.976427,0.334182, 394,1179,"Host_a_visit(X0,X2,T3)<-inv_Occupy_territory(X0,X1,T0)&Occupy_territory(X1,X0,T1)&inv_Express_intent_to_meet_or_negotiate(X0,X2,T2)",Host_a_visit
13.785562,0.976427,0.325000,  65, 200,"Host_a_visit(X0,X2,T3)<-inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X1,X0,T1)&Host_a_visit(X0,X2,T2)",Host_a_visit
13.723184,0.976427,0.323529,  11,  34,"Host_a_visit(X0,X2,T3)<-inv_Receive_deployment_of_peacekeepers(X0,X1,T0)&Praise_or_endorse(X1,X0,T1)&Express_intent_to_cooperate_economically(X0,X2,T2)",Host_a_visit
13.394879,0.976427,0.315789,  18,  57,"Host_a_visit(X0,X2,T3)<-inv_Make_a_visit(X0,X1,T0)&inv_Consult(X1,X0,T1)&inv_Make_a_visit(X0,X2,T2)",Host_a_visit
13.300969,0.976427,0.313576, 164, 523,"Host_a_visit(X0,X1,T3)<-Host_a_visit(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&inv_Host_a_visit(X2,X1,T2)",Host_a_visit
13.289821,0.976427,0.313313, 506,1615,"Host_a_visit(X0,X1,T1)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)",Host_a_visit
13.177199,0.976427,0.310658, 137, 441,"Host_a_visit(X0,X2,T3)<-Sign_formal_agreement(X0,X1,T0)&Sign_formal_agreement(X1,X0,T1)&inv_Make_a_visit(X0,X2,T2)",Host_a_visit
12.960785,0.976427,0.305556,  11,  36,"Host_a_visit(X0,X2,T3)<-inv_Praise_or_endorse(X0,X1,T0)&Mobilize_or_increase_armed_forces(X1,X0,T1)&Host_a_visit(X0,X2,T2)",Host_a_visit
12.634885,0.976427,0.297872,  14,  47,"Host_a_visit(X0,X1,T3)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X0,T1)&Host_a_visit(X0,X1,T2)",Host_a_visit
12.538393,0.976427,0.295597,  94, 318,"Host_a_visit(X0,X2,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Host_a_visit(X0,X2,T2)",Host_a_visit
11.643914,0.976426,0.274510,  14,  51,"Host_a_visit(X0,X1,T1)<-Express_intent_to_settle_dispute(X0,X1,T0)",Host_a_visit
10.762552,0.976426,0.253731,  17,  67,"Host_a_visit(X0,X1,T3)<-inv_Make_statement(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X2,T1)&Consult(X2,X1,T2)",Host_a_visit
10.685850,0.976426,0.251923, 131, 520,"Host_a_visit(X0,X1,T3)<-inv_Make_a_visit(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&inv_Host_a_visit(X2,X1,T2)",Host_a_visit
10.604279,0.976426,0.250000,  66, 264,"Host_a_visit(X0,X2,T3)<-Consult(X0,X1,T0)&Consult(X1,X0,T1)&Host_a_visit(X0,X2,T2)",Host_a_visit
45.457030,0.000000,1.000000,  10,  10,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-inv_Physically_assault(X0,X1,T0)&inv_Engage_in_material_cooperation(X1,X0,T1)&inv_Physically_assault(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
45.457030,0.000000,1.000000,  42,  42,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Appeal_for_intelligence(X0,X1,T0)&inv_Use_conventional_military_force(X1,X0,T1)&Appeal_for_intelligence(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
45.457030,0.000000,1.000000,  26,  26,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Provide_aid(X0,X1,T0)&Physically_assault(X1,X0,T1)&Accuse(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
45.457030,0.000000,1.000000,  24,  24,"Arrest,_detain,_or_charge_with_legal_action(X0,X2,T3)<-Investigate(X0,X1,T0)&inv_Refuse_to_yield(X1,X0,T1)&Return,_release_person(s)(X0,X2,T2)","Arrest,_detain,_or_charge_with_legal_action"
45.457030,0.000000,1.000000,  28,  28,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Impose_restrictions_on_political_freedoms(X1,X2,T1)&Demand(X2,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
45.457030,0.000000,1.000000,   5,   5,"Arrest,_detain,_or_charge_with_legal_action(X0,X2,T3)<-inv_Appeal_for_rights(X0,X1,T0)&inv_Impose_administrative_sanctions(X1,X0,T1)&inv_Use_unconventional_violence(X0,X2,T2)","Arrest,_detain,_or_charge_with_legal_action"
44.757691,0.978008,0.984615, 128, 130,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Return,_release_person(s)(X0,X1,T0)&inv_Use_conventional_military_force(X1,X0,T1)&Make_an_appeal_or_request(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
44.757691,0.978008,0.984615,  64,  65,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&Threaten(X1,X0,T1)&inv_Use_unconventional_violence(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
43.522688,0.978007,0.957447,  90,  94,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Investigate_crime,_corruption(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Investigate_crime,_corruption(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
43.064555,0.978007,0.947368,  18,  19,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Use_conventional_military_force(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
42.242897,0.978007,0.929293, 184, 198,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Return,_release_person(s)(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Investigate(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
42.210099,0.978007,0.928571,  39,  42,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Physically_assault(X0,X1,T0)&inv_Use_conventional_military_force(X1,X0,T1)&Criticize_or_denounce(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
41.504245,0.978007,0.913043,  21,  23,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-inv_Physically_assault(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X0,T1)&Arrest,_detain,_or_charge_with_legal_action(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
38.963169,0.978007,0.857143,   6,   7,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Reject(X0,X1,T0)&inv_Make_pessimistic_comment(X1,X2,T1)&inv_Rally_opposition_against(X2,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
38.589421,0.978007,0.848921, 118, 139,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Return,_release_person(s)(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
35.887129,0.978006,0.789474,  15,  19,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Appeal_for_diplomatic_cooperation_(such_as_policy_support)(X1,X0,T1)&Arrest,_detain,_or_charge_with_legal_action(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
35.355468,0.978006,0.777778, 182, 234,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Investigate(X1,X0,T1)&Arrest,_detain,_or_charge_with_legal_action(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
35.169386,0.978006,0.773684, 147, 190,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Express_intent_to_cooperate(X1,X2,T1)&inv_Express_intent_to_cooperate(X2,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
31.819921,0.978006,0.700000,  14,  20,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Threaten(X1,X2,T1)&inv_Express_intent_to_cooperate(X2,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
31.622282,0.978006,0.695652,  16,  23,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Ease_administrative_sanctions(X1,X2,T1)&Refuse_to_ease_administrative_sanctions(X2,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
30.380072,0.978006,0.668325, 403, 603,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&Make_an_appeal_or_request(X1,X2,T1)&inv_Make_an_appeal_or_request(X2,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
30.304687,0.978006,0.666667,  12,  18,"Arrest,_detain,_or_charge_with_legal_action(X0,X2,T3)<-inv_Declare_truce,_ceasefire(X0,X1,T0)&inv_Make_statement(X1,X0,T1)&Investigate(X0,X2,T2)","Arrest,_detain,_or_charge_with_legal_action"
30.304687,0.978006,0.666667,   6,   9,"Arrest,_detain,_or_charge_with_legal_action(X0,X2,T3)<-Accuse(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Investigate_crime,_corruption(X0,X2,T2)","Arrest,_detain,_or_charge_with_legal_action"
29.819098,0.978005,0.655984,1003,1529,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T1)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)","Arrest,_detain,_or_charge_with_legal_action"
28.410644,0.978005,0.625000,   5,   8,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Provide_humanitarian_aid(X0,X1,T0)&inv_Express_intent_to_cooperate(X1,X0,T1)&Arrest,_detain,_or_charge_with_legal_action(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
28.031835,0.978005,0.616667,  37,  60,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Sexually_assault(X1,X2,T1)&fight_with_small_arms_and_light_weapons(X2,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
26.407591,0.978005,0.580935, 323, 556,"Arrest,_detain,_or_charge_with_legal_action(X0,X3,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&Use_unconventional_violence(X1,X2,T1)&Arrest,_detain,_or_charge_with_legal_action(X2,X3,T2)","Arrest,_detain,_or_charge_with_legal_action"
26.317228,0.978005,0.578947,  22,  38,"Arrest,_detain,_or_charge_with_legal_action(X0,X2,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&Protest_violently,_riot(X1,X0,T1)&Arrest,_detain,_or_charge_with_legal_action(X0,X2,T2)","Arrest,_detain,_or_charge_with_legal_action"
25.975446,0.978005,0.571429,   4,   7,"Arrest,_detain,_or_charge_with_legal_action(X0,X2,T3)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Make_statement(X1,X0,T1)&Return,_release_person(s)(X0,X2,T2)","Arrest,_detain,_or_charge_with_legal_action"
25.768635,0.978005,0.566879,  89, 157,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Use_conventional_military_force(X1,X2,T1)&Investigate(X2,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
25.073141,0.978005,0.551579, 262, 475,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Ease_administrative_sanctions(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X2,T1)&Arrest,_detain,_or_charge_with_legal_action(X2,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
24.065487,0.978005,0.529412,   9,  17,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Investigate(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X2,T1)&inv_Demand(X2,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
23.983464,0.978005,0.527607, 172, 326,"Arrest,_detain,_or_charge_with_legal_action(X0,X2,T2)<-inv_Mobilize_or_increase_police_power(X0,X1,T0)&Arrest,_detain,_or_charge_with_legal_action(X1,X2,T1)","Arrest,_detain,_or_charge_with_legal_action"
23.822147,0.978005,0.524059, 501, 956,"Arrest,_detain,_or_charge_with_legal_action(X0,X3,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)&Make_an_appeal_or_request(X2,X3,T2)","Arrest,_detain,_or_charge_with_legal_action"
23.637656,0.978005,0.520000,  13,  25,"Arrest,_detain,_or_charge_with_legal_action(X0,X2,T3)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Provide_humanitarian_aid(X1,X0,T1)&Arrest,_detain,_or_charge_with_legal_action(X0,X2,T2)","Arrest,_detain,_or_charge_with_legal_action"
23.329798,0.978005,0.513228,  97, 189,"Arrest,_detain,_or_charge_with_legal_action(X0,X2,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Investigate(X1,X0,T1)&Arrest,_detain,_or_charge_with_legal_action(X0,X2,T2)","Arrest,_detain,_or_charge_with_legal_action"
22.728515,0.978004,0.500000,   1,   2,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)&inv_Make_empathetic_comment(X2,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
22.728515,0.978004,0.500000,   7,  14,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-inv_Obstruct_passage,_block(X0,X1,T0)&inv_fight_with_small_arms_and_light_weapons(X1,X2,T1)&Arrest,_detain,_or_charge_with_legal_action(X2,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
22.728515,0.978004,0.500000,  29,  58,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Use_conventional_military_force(X0,X1,T0)&Accuse_of_crime,_corruption(X1,X2,T1)&inv_Accuse(X2,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
22.688570,0.978004,0.499121, 284, 569,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Arrest,_detain,_or_charge_with_legal_action(X0,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
21.857387,0.978004,0.480836, 138, 287,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Confiscate_property(X0,X1,T0)&Make_an_appeal_or_request(X1,X2,T1)&inv_Make_an_appeal_or_request(X2,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
21.004283,0.978004,0.462069,  67, 145,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T1)<-Ease_administrative_sanctions(X0,X1,T0)","Arrest,_detain,_or_charge_with_legal_action"
20.203124,0.978004,0.444444,  12,  27,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T1)<-inv_Increase_police_alert_status(X0,X1,T0)","Arrest,_detain,_or_charge_with_legal_action"
19.186713,0.978004,0.422085, 818,1938,"Arrest,_detain,_or_charge_with_legal_action(X0,X3,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X2,T1)&Arrest,_detain,_or_charge_with_legal_action(X2,X3,T2)","Arrest,_detain,_or_charge_with_legal_action"
19.105975,0.978004,0.420308, 327, 778,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T1)<-Investigate(X0,X1,T0)","Arrest,_detain,_or_charge_with_legal_action"
18.232765,0.978004,0.401099, 146, 364,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T1)<-Return,_release_person(s)(X0,X1,T0)","Arrest,_detain,_or_charge_with_legal_action"
18.182812,0.978004,0.400000,   2,   5,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&Criticize_or_denounce(X1,X2,T1)&inv_Accuse_of_crime,_corruption(X2,X1,T2)","Arrest,_detain,_or_charge_with_legal_action"
16.622347,0.978004,0.365672,  49, 134,"Arrest,_detain,_or_charge_with_legal_action(X0,X2,T3)<-inv_Demand(X0,X1,T0)&Make_statement(X1,X0,T1)&Arrest,_detain,_or_charge_with_legal_action(X0,X2,T2)","Arrest,_detain,_or_charge_with_legal_action"
16.529829,0.978004,0.363636,   4,  11,"Arrest,_detain,_or_charge_with_legal_action(X0,X2,T3)<-Make_statement(X0,X1,T0)&inv_Investigate(X1,X0,T1)&Arrest,_detain,_or_charge_with_legal_action(X0,X2,T2)","Arrest,_detain,_or_charge_with_legal_action"
15.882577,0.978003,0.349398,  87, 249,"Arrest,_detain,_or_charge_with_legal_action(X0,X3,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&Demand(X1,X2,T1)&Accuse(X2,X3,T2)","Arrest,_detain,_or_charge_with_legal_action"
15.687132,0.978003,0.345098,  88, 255,"Arrest,_detain,_or_charge_with_legal_action(X0,X2,T3)<-Engage_in_negotiation(X0,X1,T0)&Engage_in_negotiation(X1,X0,T1)&Arrest,_detain,_or_charge_with_legal_action(X0,X2,T2)","Arrest,_detain,_or_charge_with_legal_action"
15.674838,0.978003,0.344828,  30,  87,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T1)<-Coerce(X0,X1,T0)","Arrest,_detain,_or_charge_with_legal_action"
15.152343,0.978003,0.333333,   3,   9,"Arrest,_detain,_or_charge_with_legal_action(X0,X2,T2)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Protest_violently,_riot(X1,X2,T1)","Arrest,_detain,_or_charge_with_legal_action"
14.915588,0.978003,0.328125,  21,  64,"Arrest,_detain,_or_charge_with_legal_action(X0,X1,T1)<-inv_Defy_norms,_law(X0,X1,T0)","Arrest,_detain,_or_charge_with_legal_action"
